0,1,0.04398046511103994
1,0,0.03479745934173664
1,2,0.054975581388799925
1,49,0.04398046511103994
2,1,0.04397633771261792
2,3,0.06871947673599992
3,2,0.05497437707019774
3,4,0.05497420312265847
3,45,0.08589934591999991
4,3,0.06816411549095573
4,5,0.06871947673599992
5,4,0.05497550996239923
5,6,0.08589934591999991
6,5,0.06871870807064803
6,7,0.10737418239999989
6,44,0.10737155481407458
7,6,0.08589934573811459
7,8,0.13421772799999987
8,7,0.1073741823999981
8,9,0.16777215999999986
8,44,0.10737418239999989
9,8,0.1342177279999995
9,10,0.20971519999999985
9,53,0.13421772799999987
10,9,0.16777215999999986
10,11,0.26214399999999155
10,56,0.2621439999999998
11,10,0.2094761478415196
11,12,0.3273064810023939
11,57,0.3276799999999998
12,11,0.26214351237148753
12,13,0.262143833097475
12,58,0.4095999999999998
13,12,0.3276799999999998
13,14,0.2096857674607114
14,13,0.2621439999999998
14,15,0.26074847856152816
15,14,0.20971519999998556
15,16,0.3276799999999998
16,15,0.26213311421131374
16,17,0.4095999999999998
17,16,0.32767997945969446
17,18,0.5119999999999998
18,17,0.40959999972134276
18,19,0.6399999999999998
19,18,0.5119999999994947
19,20,0.7999999999999998
20,19,0.6399999999999854
20,21,0.9999999999999999
21,20,0.0
21,22,0.0
22,21,0.9999999999999999
22,23,0.6399999999999998
22,60,0.6399999999999998
23,22,0.7999999999999998
23,24,0.5119999999999998
24,23,0.6399999999999998
24,25,0.4095999999999998
25,24,0.5119999999999998
25,26,0.3276799999999998
26,25,0.4095999999999998
26,27,0.2621439999999998
27,26,0.3276799999999998
27,28,0.20971519999999985
27,48,0.20971519999999985
28,27,0.2621439999999998
28,29,0.1677205907944787
29,28,0.2097151536441072
29,30,0.13420484620422782
29,48,0.20971519999999985
30,29,0.16777215999999986
30,31,0.10736410242650328
31,30,0.13421772799999987
31,32,0.13399916602664402
32,31,0.10737123835785067
32,33,0.10737310447721565
32,47,0.16777215999999986
33,32,0.13421772799999987
33,34,0.08548104849335621
33,46,0.13406192026654454
34,33,0.10737418239999989
34,35,0.08585927613684424
35,34,0.08578575579564805
35,36,0.10737418239999989
36,35,0.08589934591999913
36,37,0.0858993459199999
36,46,0.13421772799999987
37,36,0.10737418239999989
37,38,0.06871947673599765
37,52,0.0687194767359175
38,37,0.08589934591999991
38,39,0.05497558138396378
38,51,0.054975581375477624
39,38,0.06871947673599992
39,40,0.05496404412861967
39,49,0.04397645541590754
40,39,0.054975581388799905
40,41,0.06871947673599992
41,40,0.05443590511526922
41,42,0.08589934591999991
41,45,0.08583085303346392
42,41,0.06871947199969508
42,43,0.10737418239999989
43,42,0.0858992249785879
43,44,0.10737365951541711
43,53,0.13421772799999987
44,6,0.08589931368929339
44,8,0.13421772799999987
44,43,0.10737418239999989
44,45,0.08589929553226835
45,3,0.0687190726981786
45,41,0.06871946900622924
45,44,0.10737418239999989
46,33,0.10737418239999989
46,36,0.10737418239999989
46,47,0.16777215999999986
47,32,0.13421772799999987
47,46,0.13421772799999987
47,48,0.20971519999999985
48,27,0.2621439999999998
48,29,0.16777215999999986
48,47,0.16777215999999986
49,1,0.04293736755050511
49,39,0.054975581388799925
49,50,0.04367189675964026
50,49,0.04355434273685511
50,51,0.054975581388799925
51,38,0.06871947673599992
51,50,0.04395368087113695
51,52,0.06864109993681113
52,37,0.08589934591999991
52,51,0.054752401200023566
53,9,0.16777215788787334
53,43,0.1073741765884662
53,54,0.16777215999999986
54,53,0.13421772799999987
54,55,0.20971519999999985
55,54,0.16777215999999986
55,56,0.2621439999999998
56,10,0.20971519999999985
56,55,0.20971519999999985
56,57,0.3276799999999998
57,11,0.2621439999999998
57,56,0.2621439999999998
57,58,0.4095999999999998
58,12,0.3276799999999998
58,57,0.3276799999999998
58,59,0.5119999999999998
59,58,0.4095999999999998
59,60,0.6399999999999998
60,22,0.7999999999999998
60,59,0.5119999999999998
